"","Barri","Any","all","violence","property_vh","property_personal","damage","other","TOTAL.x","all_rate","violence_rate","property_vh_rate","property_personal_rate","damage_rate","other_rate","sample.r","TOTAL.y","violence.r","violence.r.w","violence.r.wo","property_personal.r","property_personal.r.w","property_personal.r.wo","property_vh.r","property_vh.r.w","property_vh.r.wo","damage.r","damage.r.w","damage.r.wo","sample.f","violence.f.nw","violence.f.w","violence.f.w2","violence.f.wo","property_personal.f.nw","property_personal.f.w","property_personal.f.w2","property_personal.f.wo","property_vh.f.nw","property_vh.f.w","property_vh.f.w2","property_vh.f.wo","sample.p","violence.p","violence.p.w","violence.p.w2","violence.p.wo","property_personal.p","property_personal.p.w","property_personal.p.w2","property_personal.p.wo","property_vh.p","property_vh.p.w","property_vh.p.w2","property_vh.p.wo","sample.rp","violence.rp","violence.rp.w","violence.rp.w2","violence.rp.wo","property_personal.rp","property_personal.rp.w","property_personal.rp.w2","property_personal.rp.wo","property_vh.rp","property_vh.rp.w","property_vh.rp.w2","property_vh.rp.wo"
"58","baró de viver","2015-20",254.624641833811,62.3591212989494,50.2215854823305,88.6251193887297,35.6910219675263,17.7277936962751,2604,97.7821205198967,23.9474352146503,19.2863231498965,34.0342240356105,13.7062296342267,6.8079084855127,23,2604,6,124.795325849952,1.81372747584911,4,139.324912167613,2.02489491932169,5,217.219309411761,3.15698225940593,NA,NA,NA,5,1,17.0660692166523,4.26651730416306,0.248031714586823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,23.1337111767168,11.5668555883584,0.336216499246275,0,0,0,0
"59","el bon pastor","2015-20",3400.24307545368,320.394937917861,549.829035339064,2115.08452722063,242.153772683859,172.780802292264,13126,259.046402213445,24.4091831416929,41.8885445176797,161.137020205747,18.4484056592914,13.1632486890343,219,13126,36,197.90950868456,27.7708609587565,38,200.018177338706,28.0667514613989,72,329.996645388714,46.3054605958962,NA,NA,NA,137,27,102.208903291737,28.357577716265,14.5521695447446,32,199.276738800082,69.1598991445834,31.5746252927813,38,195.743428448409,97.6966535815173,28.9870532802566,29,5,13.7434757888884,10.9170620747142,2.05620553764714,13,91.3260187931644,55.5242491237242,14.8684365209272,6,32.4640972255052,25.3758110369932,4.73363290360365,20,3,9.50385521762714,9.50385521762714,1.33359050595969,7,36.0705924324903,22.3831387560128,5.0614617448182,7,36.7850981722419,33.6040635494874,5.16172190758027
"60","sant andreu","2015-20",3508.15759312321,537.563992359121,299.457975167144,1912.47612225406,475.55635148042,283.103151862464,57961,60.5261743779992,9.27458105207159,5.16654259186598,32.9959131528797,8.20476443609359,4.88437314508832,766,57961,91,118.094259706614,85.8587424560731,192,245.46052558551,178.458564385228,162,210.527845651454,153.061259069883,NA,NA,NA,155,23,32.0757012508079,11.959351576784,23.3653522499729,45,57.2207184670846,26.3691732242857,41.8307289097065,47,61.0481945700693,24.4220234188748,44.1502669619746,53,8,10.476690261879,7.10056784391242,7.32228901449099,13,17.4391534937945,12.9122299370453,12.5313997034091,22,28.2669896124578,18.1879520641003,20.5511105042185,104,13,14.8562906603911,7.26653202020311,10.8010536399649,46,61.4842675271236,32.9267941433978,44.7012573162007,34,43.6580459645918,25.5946126557697,31.740957891786
"61","la sagrera","2015-20",2172.96561604585,323.55253104107,178.53629417383,1303.06924546323,199.176695319962,168.630850047756,29400,73.9103951036002,11.0051881306486,6.07266306713707,44.3220831790214,6.77471752788986,5.73574319890325,439,29400,53,117.942215709652,49.4299441989989,126,272.39176951575,114.160225720841,85,205.303169289011,86.0431876811259,NA,NA,NA,107,26,62.4476778835855,22.0656273913273,25.1127743967732,32,72.3333365558593,31.5900110018173,27.9033939822374,32,74.3872751184146,33.2901757835304,30.6778535132823,28,8,17.426278635512,10.6145146360682,7.14305104777775,9,21.8917464011004,18.7467985805078,8.17659867059943,8,16.9200418802171,15.8663946932711,7.09124142658794,57,7,15.37389553898,11.4709223032651,6.44324675469724,27,56.6699588992088,46.1925940839829,23.7505535171848,13,29.6049610028138,24.8270983420432,12.4075299211363
"62","el congrés i els indians","2015-20",950.874403056352,166.803724928367,77.0119388729704,529.648042024833,101.164756446991,76.2459407831901,14557,65.3207668514358,11.4586607768336,5.29037156508693,36.3844227536466,6.94956079185213,5.23775096401663,203,14557,28,130.693436937428,25.2040517068605,53,238.574841172865,46.0088339076721,54,259.816150570564,50.105191559031,NA,NA,NA,54,8,48.2644833936096,14.3847108943797,9.18146925160946,15,83.4343069041888,29.1827705166929,16.6525383719075,23,111.8508800965,50.0262985262596,21.8651564436777,15,0,0,0,0,6,36.1976854779882,23.007891179451,7.15254039608701,8,39.4153395318274,36.1480398174301,7.55353271701457,24,4,21.5120046438245,15.6969462037132,4.14856086171153,7,31.4728784424088,29.3080295086591,6.06950183738751,10,45.1058947674166,42.6830222858196,8.69861050900719
"63","navas","2015-20",1365.2917860554,220.769818529131,107.869627507163,823.224928366762,106.664756446991,106.762655205349,22279,61.2815559969207,9.90932351223712,4.84176253454658,36.9507127055416,4.78768151384673,4.79207573074862,316,22279,48,148.160199244426,44.0140355138221,117,368.545580805821,109.484047434958,67,211.919931847646,62.9551759109149,NA,NA,NA,70,15,46.042450775487,14.8853575354672,13.636934765354,17,54.0985944682887,28.0739754542158,15.9805476547101,29,102.62512970221,42.4772227256847,30.6840885939686,25,5,17.4444256982213,9.73030899670311,5.14674094190019,6,22.1016616512453,18.7369785137063,6.65818636962071,11,38.785912513414,30.2405362732444,11.7072328637313,43,5,17.9375486969981,7.98216889027627,5.32871789729512,21,66.1843494954946,56.3225875190025,19.6614227303255,14,44.6168897875365,34.4518105999899,13.2543650834675
"64","el camp de l'arpa del clot","2015-20",2526.30229226361,390.006208213945,205.615568290353,1539.40974212034,236.670487106017,154.600286532951,39034,64.7205588016501,9.99144869124211,5.2676017904994,39.4376631172912,6.06318817200433,3.96065703061309,412,39034,73,175.900155031076,94.255614168772,184,425.108944638071,227.79345850162,109,265.258155218614,142.137852743728,NA,NA,NA,100,20,48.7394513402101,11.5144664562733,25.8858479417082,29,70.2499735976395,22.7161635395118,37.2005898779839,39,96.6914522448604,40.4180350034917,51.4169329343234,24,5,11.7882090349473,4.71533489706643,6.31667938179208,6,17.8939282554411,13.4693995234313,9.64816685625738,13,34.0187581433725,27.8996037305108,17.8756740687892,50,8,18.045249553587,8.68611868232201,9.66949733046914,25,61.3386032629553,49.1925770865237,32.868121814805,17,42.9772809634447,34.0686638772277,23.0292577729548
"65","el clot","2015-20",2143.25310410697,359.968003820439,162.575931232092,1296.19961795606,172.849570200573,151.659980897803,27172,78.8772671907468,13.247755182557,5.98321548771131,47.7035042674836,6.36131201974728,5.58148023324758,264,27172,33,123.538776652924,41.550601187696,111,392.14654472568,131.893200891949,60,227.369796357332,76.4727641517206,NA,NA,NA,91,14,46.5474511656182,17.0557735344781,15.8330063804958,44,159.195520992594,59.989332228725,55.3544397580507,25,78.1216513582955,24.1744744661429,26.4417502508225,19,2,6.06166367699066,2.02055455899689,2.13875502611935,10,40.8439161745685,30.4477797676881,14.0690267044604,6,19.9837275142099,13.2265155302359,6.75223568647708,30,0,0,0,0,18,73.7353877413809,48.6843017942256,24.7999030949585,10,42.3220995987241,25.1962840328623,14.2344673429378
"66","el parc i la llacuna del poblenou","2015-20",3865.28462273161,429.772683858644,265.367717287488,2766.15759312321,208.485673352436,195.500955109838,15713,245.992784492561,27.3514086335292,16.8884183343402,176.042613958074,13.268355715168,12.4419878514502,158,15713,24,140.511911022246,28.1975161210307,58,398.509619131293,79.9717356919398,41,255.022035188722,51.1770703005637,NA,NA,NA,145,29,160.160149513601,40.379389476672,32.1647576028765,49,261.214354800551,110.063315559461,50.4184811404521,32,194.484365136664,85.9973191372376,37.0318078578449,34,4,20.6843531305354,11.8874897507998,4.15147273974475,15,65.9412546399073,45.967860839103,13.5704046759054,13,75.6903192202136,65.8289670246918,13.8576909809041,13,2,10.8494222000274,8.5559139149724,2.17723006657212,6,40.5983313264855,38.6966403236526,8.147153460067,5,28.7882702289883,26.4947619439332,5.77714521119824
"67","la vila olímpica del poblenou","2015-20",3351.83858643744,517.160936007641,518.325692454632,1813.43600764088,213.184336198663,289.731614135626,9348,358.562108091297,55.3231638861404,55.4477634204784,193.99187073608,22.8053419125656,30.9939681360318,106,9348,23,187.616041474674,25.0912912789339,42,377.204955311097,50.4464294799951,38,371.515295828363,49.6855089199132,NA,NA,NA,98,13,125.241161284887,31.1424390637433,14.6739023359843,51,433.431030266822,148.168014066987,51.8189478070549,25,230.005765299948,113.917798047972,29.3864900390451,27,6,58.8275680843313,52.7351168354594,7.15788304964973,10,84.3892078073871,51.9677201171356,10.0724087173466,10,84.2161785122225,68.1913992251295,10.7397081813985,17,1,6.50071810910141,6.50071810910141,0.869389473925778,3,24.3050650589727,9.80330072003182,3.25049746362144,12,112.123462457363,81.8113830530293,14.9951061412842
"68","el poblenou","2015-20",3252.29369627507,392.113180515759,466.047277936963,1906.57067812798,311.251193887297,176.311365807068,34170,95.1797979594695,11.4753637844823,13.6390774930337,55.79662505496,9.10890236720214,5.15982925979127,329,34170,45,132.166337755665,53.9187233190772,103,296.848501296367,121.102638393985,81,239.316111580948,97.6316619288139,NA,NA,NA,105,17,46.887907730721,10.1888141210242,19.8688863914019,31,88.7314544794085,27.1798483780337,35.7494157845002,37,112.184978288574,48.0317679768549,45.945085867616,23,3,7.03948985027331,6.19785700461358,2.97964582752502,8,22.1705126690576,15.8052252765739,9.23548818048178,10,26.8036972322091,22.5857912297287,11.1738344583633,35,3,9.53218186733156,9.53218186733156,3.88875931238963,19,58.6475591585013,37.4934082018687,23.9259222076077,11,31.2687094113911,27.0508034089106,12.7564167996715
"69","diagonal mar i el front marítim del poblenou","2015-20",3112.6700095511,261.323304680038,503.238777459408,2032.41499522445,193.230181470869,122.462750716332,13625,228.452844737695,19.1796920866083,36.9349561438098,149.168073043996,14.1820316675867,8.98809179569412,128,13625,12,95.3542160955736,15.1329972659523,43,315.88423816943,50.1317666728457,35,290.224674143522,46.0595176612196,NA,NA,NA,87,6,37.4263892579506,20.5091694566688,6.22311791305521,39,248.787928447075,77.9985908582162,40.5252893335142,25,170.20274932165,71.446352142411,28.3060799642635,20,2,16.5805906192759,12.2703119378604,2.87566983481867,8,42.4168661834376,36.4002299861347,6.81074492431561,5,31.266683934816,21.5768660517433,5.11071051350593,18,2,15.4396604667178,15.4396604667178,2.45031996693136,7,58.9360200515153,35.9611100988617,9.35332140334268,5,36.3838718135378,22.1692677185554,5.77422850529403
"70","el besòs i el maresme","2015-20",3171.79656160458,474.968003820439,383.341451766953,1767.51671442216,275.835243553009,270.135148042025,24660,128.621109554119,19.2606651995312,15.5450710367783,71.6754547616447,11.1855329907952,10.95438556537,224,24660,36,107.397532285686,24.1056645244709,69,278.409783655307,62.4898235768853,59,254.822190706039,57.1955249978236,NA,NA,NA,89,24,72.7372157025673,17.7393743048879,18.5128696619764,28,95.0176281559644,42.0159626909227,26.069674927078,20,109.259613172771,39.6746421577381,25.7972401944635,22,7,19.9664658201845,10.7425495896844,5.03031447230279,5,19.5026279340777,7.80009963877555,5.56138333826637,6,33.7496771256491,27.9636509547477,7.98936601308095,31,6,20.1370673688332,10.0685336844166,4.51981884656823,8,27.0548417803395,15.5243501461584,6.07253189006863,13,56.5030677006477,40.5787431771463,12.6822652774939
"71","provençals del poblenou","2015-20",1327.44603629417,204.358643744031,235.258834765998,632.260744985673,168.153772683859,87.4140401146132,21303,62.3126337273705,9.59295140327797,11.0434602997699,29.6794228505691,7.89343156756601,4.10336760618754,210,21303,23,106.490932103781,28.7877704177444,71,316.34284270888,85.5171886402951,61,311.979234037699,84.3375711636029,NA,NA,NA,44,6,27.4058788606628,7.29502065206463,6.84597707193865,9,34.0297699014572,20.5963083981956,9.34569231948115,17,82.5456239272837,44.0416189039792,21.9725779513892,8,1,3.10549379234279,3.10549379234279,0.864097300106858,1,3.12565306847647,3.12565306847647,0.954953368019106,4,21.5851694778233,18.4923133211117,5.83513442017868,20,1,4.63928423506752,4.63928423506752,1.25414105054155,8,32.7445003215772,28.635026158531,8.85184436908366,8,43.1074096887446,31.6564045834234,11.6532571262861
"72","sant martí de provençals","2015-20",1420.37870105062,254.705348615091,137.082139446036,795.093600764088,146.591212989494,86.9063992359121,26168,54.2792227549152,9.73346639464578,5.23854094489591,30.3841944651516,5.60192651289719,3.32109443732468,285,26168,36,116.368917878852,40.6867975174107,80,271.895650600367,95.0645884097565,57,197.645395603161,69.104004211212,NA,NA,NA,78,16,56.6601693205254,19.0549222686044,19.7761253208174,28,110.404091393565,46.9826455676222,37.7949923146871,19,61.2003009255694,25.1196572105246,21.453143506945,22,7,28.3195495642217,15.6682274974528,9.86721597834923,7,23.5106556279697,18.8754561231954,8.03835094644703,8,28.0171256164567,16.0571207939901,9.79580404935432,38,8,30.3837198068871,18.7135149311111,10.6232512782799,16,51.9496692595591,41.8084435225945,18.1634899833013,12,41.9269572003738,28.4831367005559,14.6591860543783
"73","la verneda i la pau","2015-20",1835.12989493792,345.553963705826,261.278892072588,834.406876790831,267.058739255014,126.831423113658,28883,63.5366788400761,11.9639221585648,9.04611335638917,28.889203918943,9.24622578177524,4.39121362440391,382,28883,44,128.845300781262,48.6073673074265,111,323.224262481014,121.937551108356,69,209.675538154194,79.10087396781,NA,NA,NA,76,18,55.0113369128681,21.5014479844183,19.3659943714079,18,50.1062872436953,19.513829300762,18.2322047082659,22,67.547979595964,26.9349239448721,25.4827256810056,23,6,15.4377310990534,9.03208910388138,5.18591810252252,5,12.1886645340324,6.91206761909793,4.62590974187019,7,29.0340110188771,17.4990008516492,10.9531882765232,46,9,22.6142546532272,18.1643538790003,8.53131139162934,23,65.8717874468889,43.5838970719385,24.850375979667,8,29.9592805010671,17.9616355927442,11.3022496183529
