"","Barri","Any","violence","property_vh","property_personal","damage","other","TOTAL.x","sample.r","TOTAL.y","violence.r","violence.r.w","property_personal.r","property_personal.r.w","property_vh.r","property_vh.r.w","damage.r","damage.r.w","sample.f","violence.f","violence.f.w","property_personal.f","property_personal.f.w","property_vh.f","property_vh.f.w","sample.p","violence.p","violence.p.w","property_personal.p","property_personal.p.w","property_vh.p","property_vh.p.w"
"14","el barri gòtic","2020",35.4431400904118,8.66993734519303,213.912982422593,8.72446525302443,33.6982470398069,19180,96,19180,1.40771637122002,265.111327693114,3.44108446298227,657.988467855849,1.30344108446298,240.657483685112,NA,NA,167,1.45985401459854,64688.9923357123,4.95307612095933,219480.509710452,2.29405630865485,101654.130813262,30,0.260688216892596,69.704555656271,0.782064650677789,246.51761862546,0.521376433785193,112.772661356422
"15","la barceloneta","2014",47.5845251433467,25.7035523627496,404.666183352007,11.4677387464575,33.8759638832136,15173,143,15173,0.922691623278192,88.2357034650086,2.17491596915574,247.536683846938,2.89988795887432,306.715305239507,1.1204112568378,96.9945113943793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","la barceloneta","2015",52.1979832597377,26.0989916298688,416.199828642984,10.8086733012588,28.6034403216239,15173,71,15173,0.263626178079483,52.6349790595835,1.51585052395703,317.127303575362,1.5817570684769,331.562718783743,NA,NA,60,0.197719633559612,3142.32680642153,1.84538324655638,29328.3835266009,1.91128979107625,30375.8257954081,9,0,0,0.395439267119225,127.636589013478,0.197719633559612,55.9617337336166
"17","la barceloneta","2016",50.4185065577012,25.4399261846701,473.472615830752,11.5336452909774,23.9240756607131,15173,14,15173,0.0659065445198708,58.868940739099,0.329532722599354,356.634975118982,0.263626178079483,284.281892960166,NA,NA,12,0.0659065445198708,914.914935986469,0.395439267119225,5489.48961591881,0.329532722599354,4574.57467993234,3,0.0659065445198708,58.868940739099,0,0,0.131813089039742,133.64098378982
"18","la barceloneta","2017",59.1181704343241,27.1534963421868,507.612205892045,14.4994397943716,24.9126738285112,15173,38,15173,0.263626178079483,111.882218173267,0.263626178079483,99.829314448016,0.593158900678837,237.192430453957,NA,NA,21,0.131813089039742,1261.02725170954,0.856785078758321,8196.67713611203,0.395439267119225,3783.08175512863,6,0.0659065445198708,29.3998237639395,0.263626178079483,116.039377009598,0.0659065445198708,31.1876587205823
"19","la barceloneta","2018",72.2994793382983,37.4349172872866,612.40361167864,15.7516641402491,27.548935609306,15173,70,15173,0.724971989718579,161.112051806825,2.7021683253147,604.899978784662,1.71357015751664,374.357041609047,NA,NA,51,0.461345811639096,8218.58981661862,1.71357015751664,30526.1907474406,1.18631780135767,21133.516671305,10,0.0659065445198708,16.8362205985834,0.395439267119225,150.161040513806,0.197719633559612,47.5000676416497
"20","la barceloneta","2019",61.5567125815593,48.6390298556647,539.906412706782,21.3537204244381,31.0419824688592,15173,9,15173,0,0,0.527252356158967,811.4433695832,0.197719633559612,288.247514990629,NA,NA,12,0.131813089039742,1571.12831379858,0.461345811639096,5498.94909829502,0.197719633559612,2356.69247069787,1,0,0,0,0,0.0659065445198708,63.7626801662932
"21","la barceloneta","2020",38.4618507804071,34.2572398527999,170.734774880051,12.6827608308153,23.3666082698172,15173,95,15173,1.51585052395703,227.124694145363,3.95439267119225,664.636798046336,3.88848612667238,607.170832829311,NA,NA,92,0.79087853423845,15863.0363474385,2.96579450339419,59486.3863028943,2.30672905819548,46267.1893466956,28,0.263626178079483,33.0471341523855,0.856785078758321,228.432554188671,0.724971989718579,109.570060777402
"22","sant pere, santa caterina i la ribera","2014",30.6430729391454,11.8256365990505,194.3892965041,8.02762192490289,23.5649546827795,23170,208,23170,1.55373327578766,196.715615279765,2.24428139835995,265.282776816549,1.98532585239534,226.778022572827,1.29477772982305,123.35632592128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","sant pere, santa caterina i la ribera","2015",30.2546396201985,11.9982736296936,188.390159689253,7.76866637893828,14.6309883470004,23170,105,23170,0.863185153215365,216.570592515361,1.29477772982305,283.679447774161,1.12214069917997,247.981228671657,NA,NA,52,0.388433318946914,6286.42301546124,1.03582218385844,16763.7947078966,0.820025895554596,13271.3374770848,11,0.0431592576607682,10.1941420905108,0.215796288303841,101.228811456711,0.215796288303841,75.392266030047
"24","sant pere, santa caterina i la ribera","2016",32.3694432455762,10.1855848079413,194.605092792404,9.06344410876133,14.717306862322,23170,19,23170,0.302114803625378,318.751233821885,0.388433318946914,446.159466654006,0.258955545964609,282.895587472326,NA,NA,13,0.0431592576607682,638.04782303806,0.302114803625378,4466.33476126642,0.215796288303841,3190.2391151903,3,0.0431592576607682,84.2289705896744,0.0431592576607682,34.6040332710368,0.0431592576607682,46.7909240781077
"25","sant pere, santa caterina i la ribera","2017",39.0591281829953,13.9404402244281,207.337073802331,11.1350884764782,13.4656883901597,23170,75,23170,0.302114803625378,93.2360990195338,1.42425550280535,444.069816195011,1.20845921450151,375.912499110434,NA,NA,46,0.172637030643073,2966.91871279706,0.906344410876133,15576.3232421846,0.906344410876133,15576.3232421846,8,0,0,0.215796288303841,85.4590419438621,0.129477772982305,46.1790214019242
"26","sant pere, santa caterina i la ribera","2018",47.9067760034527,25.2481657315494,254.251186879586,15.1057401812689,18.1268882175227,23170,95,23170,1.03582218385844,251.429609087947,3.539059128183,872.500916143489,1.94216659473457,522.582321623438,NA,NA,124,0.863185153215365,30654.5860959867,2.97798877859301,105758.322031154,1.51057401812689,53645.5256679768,19,0.129477772982305,29.7807094422952,0.431592576607682,122.925632235359,0.258955545964609,77.1199588683706
"27","sant pere, santa caterina i la ribera","2019",49.9352611135089,21.5364695727234,241.130772550712,15.1920586965904,22.1838584376349,23170,19,23170,0.776866637893828,1175.54840547121,1.29477772982305,1937.9097952729,0.561070349589987,767.301667151484,NA,NA,54,0.776866637893828,56524.8592780096,0.820025895554596,59665.129237899,0.73370738023306,53384.5893181202,3,0.0431592576607682,62.9438194511888,0.0431592576607682,71.5317349035236,0.0431592576607682,33.8806189550975
"28","sant pere, santa caterina i la ribera","2020",35.1624284440531,10.6074078104653,96.3694284057168,15.7531290461804,22.6140906938005,23170,137,23170,2.37375917134225,416.114472379565,4.87699611566681,797.280311686784,3.40958135520069,537.082355638968,NA,NA,166,1.55373327578766,54857.5577921756,3.15062580923608,111238.936634134,2.46007768666379,86857.7998376114,19,0.258955545964609,42.6384438484423,0.345274061286146,97.9000620981139,0.215796288303841,53.6250567582686
"29","el fort pienc","2014",12.0371221170633,5.91136022542804,63.6160372446323,6.79959569971515,7.2590278415878,32649,122,32649,0.520689760788998,145.303261263377,0.857606664828938,227.641420636428,1.01075071211982,288.878155361402,0.520689760788998,144.19009695249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","el fort pienc","2015",10.8425985481944,5.78884498759533,68.0265858066097,5.11501117951545,6.79959569971515,32649,54,32649,0.183772856749058,113.897548274668,0.33691690403994,205.718886719973,0.490060951330822,325.065196883516,NA,NA,21,0.122515237832705,1423.60852998707,0.214401666207235,2491.31492747738,0.306288094581764,3559.02132496768,7,0.0306288094581764,18.7074632572497,0.0918864283745291,35.8383842858049,0.0918864283745291,62.4446011500435
"31","el fort pienc","2016",10.8119697387363,5.94198903488621,66.3113724769518,5.36004165518086,4.65557903764281,32649,20,32649,0.153144047290882,271.253743917372,0.275659285123587,436.755218296265,0.214401666207235,339.475162474116,NA,NA,5,0,0,0.0612576189163527,372.697428708261,0.0918864283745291,559.046143062392,1,0,0,0.0306288094581764,25.8063683116211,0,0
"32","el fort pienc","2017",13.6298202088885,5.72758736867898,80.2168519709639,5.75821617813716,4.86998070385004,32649,59,32649,0.0612576189163527,33.9737246137255,0.428803332414469,247.920174953783,0.428803332414469,240.21009820988,NA,NA,19,0.153144047290882,1603.76216565501,0.183772856749058,1924.51459878601,0.245030475665411,2566.01946504801,4,0.0918864283745291,52.5568106009387,0,0,0.0306288094581764,19.3464658297671
"33","el fort pienc","2018",11.455174737358,7.3815430794205,95.163710986554,4.62495022818463,6.24827712946798,32649,54,32649,0.183772856749058,123.843279150342,0.735091426996233,425.288870909577,0.33691690403994,180.627015712415,NA,NA,23,0.0306288094581764,284.140344418814,0.33691690403994,3125.54378860695,0.33691690403994,3125.54378860695,5,0,0,0.122515237832705,30.6906600924247,0.0306288094581764,10.4003607462981
"34","el fort pienc","2019",13.5073049710558,7.32028546050415,94.9493093203467,6.55456522404974,8.39229379154032,32649,22,32649,0.0306288094581764,49.3980639039005,0.153144047290882,226.190283046193,0.33691690403994,626.463958328164,NA,NA,10,0.0306288094581764,455.205032282576,0.0918864283745291,1365.61509684773,0.183772856749058,2731.23019369546,3,0.0306288094581764,49.3980639039005,0.0306288094581764,26.9886906697889,0.0306288094581764,36.9494346375885
"35","el fort pienc","2020",9.35363470502131,4.8690153259015,43.3086100040713,4.58071836581523,7.81605091789452,32649,56,32649,0.122515237832705,73.5581937519225,0.857606664828938,514.510945323332,0.490060951330822,275.743214929551,NA,NA,16,0.0306288094581764,223.962636266421,0.33691690403994,2463.58899893063,0.122515237832705,895.850545065685,2,0,0,0.0612576189163527,22.4536348602406,0,0
"36","la sagrada família","2014",10.286837086552,4.41139642850263,64.6105834986804,5.35531968176302,5.00857236423879,51911,193,51911,0.55864845601125,136.173484277679,0.789813334360733,216.5802884166,0.732022114773362,209.106830881808,0.288956097936853,77.1244629110517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","la sagrada família","2015",8.86132033673017,4.44992390822754,68.4248039914469,4.93151740478897,5.00857236423879,51911,104,51911,0.288956097936853,126.877132470494,0.55864845601125,281.982408061979,0.520120976286336,265.617572761336,NA,NA,39,0.134846179037198,2379.115632346,0.288956097936853,5098.10492645572,0.327483577661767,5777.85224998315,11,0.0770549594498276,37.6037471971743,0.0577912195873707,22.2585555767714,0.0770549594498276,31.2205235177696
